epoch,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold,lr
164,0.9837357362762826,0.8482648388284152,0.8908032696755206,0.8009614133443989,0.7686798494370257,0.9605631393137801,0.9462613199014867,0.9331289730274168,0.9857685517092221,0.9809733761681451,0.8422117498185899,0.8864594267474281,0.7951876024405161,0.7656310366259681,0.05448717845989484,0.05535521656992871,0.05446620103380466,0.4722222222222222,9.375e-06
165,0.9840990842365828,0.85093349120656,0.8897816744007048,0.8035478298781348,0.7720044333426679,0.9599826533553539,0.9462229233820227,0.9351165468334386,0.9664483080144788,0.9811999268001981,0.8648082580831316,0.8765755924913619,0.808393120765686,0.7790192580885358,0.04594017024161738,0.055355217474720844,0.05446620103380466,0.4722222222222222,9.375e-06
166,0.9837487760137339,0.8328264297031965,0.8920237724898291,0.7901750275346099,0.7580716209333451,0.9673285784005082,0.9464308950770204,0.9303710119294094,0.9841740942392193,0.9811700979868571,0.8502621120876737,0.8830184936523438,0.8003176781866286,0.7709093689918518,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
167,0.983692934278582,0.8296501060001186,0.8938597851112241,0.7897742312462603,0.7575749627879409,0.9685107833789842,0.9554093941876379,0.9407415127226937,0.9494468393872996,0.9808419181240929,0.8164342741171519,0.8888120618131425,0.7741527689827813,0.7442743513319228,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
168,0.983946219819491,0.8475435239369752,0.8857991255697657,0.800200638223867,0.7680767110136689,0.9600573977271508,0.9462953186558827,0.9310769855031267,0.9861739737088563,0.9811347590552436,0.8485231101512909,0.8828686243957944,0.7978654238912795,0.7683804449107912,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,9.375e-06
169,0.9836887472965679,0.8280409848103758,0.8922178960237347,0.7839298775938691,0.751814709335077,0.9593868279743429,0.9302379669838758,0.9305716840452178,0.9920574407108494,0.9810460143619113,0.8513268000549741,0.8780511584546831,0.7969069679578146,0.7675612568855286,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
170,0.9839366009977998,0.8449510160039683,0.8905146317403825,0.8014358819508162,0.7689897105342052,0.9691770858619752,0.9454180049081837,0.936556876396691,0.9644686814214363,0.9806027942233615,0.8311700688468086,0.8941574229134454,0.7932628525627984,0.7632795721292496,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5163617001639472,9.375e-06
171,0.9841239745499658,0.8396106772735471,0.8896208845201086,0.7972636857970816,0.765545660355052,0.9636851257234389,0.944194428524923,0.933290131001911,0.9721970382283945,0.9811789459652371,0.8428807192378573,0.8800117472807566,0.7920669549041324,0.7624131639798483,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
172,0.9839890149773144,0.847362820242272,0.8871712938683932,0.7994494682452717,0.7673676834731805,0.9672873523971521,0.9509470471134241,0.9462176363350402,0.9618530654516376,0.9809122880299886,0.8279959261417389,0.8895624412430657,0.785991777976354,0.7559703141450882,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
173,0.9843012162896453,0.840772277019063,0.8932893178502067,0.798294759187542,0.7658713948531229,0.9666855315274971,0.958174291581806,0.9478807726213858,0.9752491976394028,0.9811107052697076,0.8579692708121406,0.8746449748675028,0.7999560005135007,0.77070076432493,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,4.6875e-06
174,0.9842283794137298,0.8484711314811081,0.889285744213667,0.8026138837220239,0.7708376479930565,0.9639386788327619,0.9536264852708457,0.9427224775988586,0.9679376258224738,0.9808895587921143,0.8220671614011129,0.8898617890146043,0.7803196873929765,0.7504743172062768,0.047008546268902066,0.05555553796534836,0.0555555256410396,0.4722222222222222,4.6875e-06
175,0.983989734141553,0.8510995810149146,0.8905415134351762,0.807359405228349,0.7752660972173097,0.9665919939866009,0.9519615943651475,0.9393604814469174,0.9701754011091639,0.9808250268300375,0.8372055457697974,0.8815435800287459,0.7873223556412591,0.7577535841200087,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5267560250229306,4.6875e-06
176,0.9838759430119248,0.8405633568763733,0.8921226644125141,0.7977130295800381,0.76540435435342,0.9665831912481821,0.9458169818102312,0.9379591172256978,0.9879448257508825,0.9810056686401367,0.8442080550723605,0.8812204566266801,0.7935722635851966,0.7642263687319226,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,4.6875e-06
177,0.9838709997349098,0.8421810728604676,0.8896553477302926,0.7963187460039483,0.7644190846896562,0.9677488689173456,0.9603146588155401,0.9448344670546098,0.9850099751206695,0.9809054798550076,0.8518610960907407,0.8748717506726583,0.7950749397277832,0.7657115707794825,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,4.6875e-06
178,0.9839478105795189,0.831093891722257,0.8934199976139381,0.7907116598770266,0.7590749908666141,0.963352892161724,0.9443528917383456,0.9366120400701831,0.9737372261578919,0.9809821976555718,0.8542076547940572,0.8789435227711996,0.7995158566368951,0.7701243211825689,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5245681173271604,4.6875e-06
179,0.9837298188053194,0.8389403175135128,0.8870146929240618,0.7922607318299716,0.7606619899390173,0.9657088240437143,0.9547232057253819,0.9406563680250323,0.9508511853999779,0.9810500939687093,0.8622271915276846,0.8747157785627577,0.8035512831475999,0.7743600275781419,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,4.6875e-06
180,0.9840582374666558,0.8400853217625227,0.890761426237763,0.7947855425662682,0.7627899167967624,0.9665160374277527,0.9534111374715949,0.937298740768538,0.9422094577648601,0.9810290336608887,0.8423085841867659,0.8806482884618971,0.79174076517423,0.7621121240986718,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,4.6875e-06
181,0.9840170281832336,0.8368461513128437,0.8922903459580218,0.7949341662594529,0.7624813025114966,0.9672717147129076,0.9584655962554821,0.9389336646495976,0.9667316137767229,0.981016026602851,0.8503292699654897,0.8780761294894748,0.7955157425668504,0.7661146736807294,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5241542590989007,4.6875e-06
182,0.9840018553811996,0.8441869831476055,0.8900311618554787,0.7983727953473075,0.766303409318455,0.9654804832436422,0.949937815043325,0.9369694757214106,0.953833842863802,0.981157037946913,0.8628872368070815,0.8711903095245361,0.7989265786276923,0.7701610525449117,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5191894306076897,4.6875e-06
183,0.9840105664534647,0.8366681190787769,0.8913216649508867,0.7928734949377717,0.760253225193649,0.9710824370453314,0.9584776522168387,0.9425570680976776,0.9557642975791556,0.9809510707855225,0.8297259642018212,0.8885919451713562,0.7870674000846015,0.7570630460977554,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5266136162810855,4.6875e-06
184,0.9837789760261285,0.8554845608648707,0.8882271168661899,0.8075296204598224,0.7753153052486357,0.9610149209293006,0.949262133338815,0.9347649331132818,0.9669838010287676,0.9809952312045627,0.8356950547960069,0.8870915737417009,0.7912356356779734,0.761206211315261,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5267355673842959,4.6875e-06
185,0.9840367661147821,0.8377712994325356,0.8899859766491124,0.7946245318553486,0.7628761959857628,0.9656440013784106,0.94521303711834,0.9340042904636376,0.9853307575475975,0.9808076487647163,0.8325508733590444,0.8888398475117154,0.790249334441291,0.7604432370927598,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5264511406421661,4.6875e-06
186,0.9839381595126918,0.8373082885976697,0.889850628180582,0.7933756865438868,0.761428530098962,0.966192295992231,0.9501343181291859,0.9373325992071647,0.9549528340824315,0.9810091389550103,0.8391380276944902,0.8845431605974833,0.7925259007347955,0.7628805041313171,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,4.6875e-06
187,0.9838860943669179,0.8311697772291841,0.8933570482691781,0.7893968693545608,0.7569100739525967,0.9678864688287953,0.9520891127847888,0.9335325719896457,0.9693993095491753,0.9810402393341064,0.8479432198736403,0.8794572816954719,0.7963251537746854,0.7668393982781304,0.05306267714953615,0.055314126091497454,0.05446620103380466,0.5207983553409576,4.6875e-06
188,0.9840607897180026,0.8491799733677848,0.886353325648386,0.8041783981635923,0.7725695928589242,0.9723487041058292,0.9598352977822088,0.9534873669995884,0.9642695706398761,0.980973482131958,0.8453650739457872,0.8801387747128805,0.7932411266697778,0.7637940910127428,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,4.6875e-06
189,0.9841886534065497,0.8431770273896514,0.8909879668814237,0.8001335018970928,0.7685654818034563,0.9690464378731805,0.9523289656136786,0.9439998158846898,0.9535490176716789,0.9810775915781657,0.8375186026096344,0.8834676345189413,0.7884528040885925,0.7588136361704932,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
190,0.9840458152724094,0.8507423176140082,0.8878556274976886,0.8036204469008524,0.7719338037928597,0.961962983356191,0.9456448882802466,0.9290212768564527,0.9682863364454175,0.9811686939663358,0.8447144528230032,0.8823705878522661,0.79478430085712,0.7652820083830092,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
191,0.9842047124612526,0.8507564996109634,0.8932895230465248,0.8078896334913911,0.7756234514908712,0.9679618454204656,0.958317967074859,0.9464779429507361,0.9720263979474052,0.9811317655775282,0.8544919490814209,0.8804861340257857,0.8022080759207407,0.7727076907952627,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
192,0.9838523630236016,0.83670545796879,0.8894935338223566,0.7906186903109316,0.7581441500147835,0.9663141071129173,0.945006496251726,0.9386352101502894,0.9684499189501903,0.9810269673665365,0.8335029747751024,0.8855106929937998,0.7880498833126492,0.7584317376216253,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
193,0.9839677771583932,0.8393009422255344,0.8884749041228998,0.7917092129832408,0.7596226432284371,0.964352937370568,0.9425610001878455,0.9343451407338759,0.95703987019961,0.9809099303351508,0.8334585924943289,0.8855241768889957,0.787925554646386,0.7583666344483694,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5220129953490363,2.34375e-06
194,0.9839161536732658,0.8340451834631748,0.8939331183668042,0.7918006347828224,0.75923012807721,0.9681366690364499,0.9492572850485383,0.9386920861057255,0.9924760763762427,0.9809989664289687,0.8507307536072202,0.8799543380737305,0.8001255558596717,0.7706780566109551,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
195,0.9839806761897978,0.8297673072971281,0.8912194117170865,0.786231918413131,0.7539238939519788,0.9603272880322758,0.9379147956419499,0.9283646319744008,0.9873702389294984,0.9811919530232748,0.8619441489378611,0.878670271899965,0.8078622486856248,0.778578519821167,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
196,0.9840572017138122,0.8450651843039716,0.8915294799648348,0.8019640641134294,0.7700428610942402,0.9684608645077022,0.9508176395832793,0.9397556243549194,0.9846075675526603,0.9810567431979709,0.8482548793156942,0.8836285471916199,0.800701595014996,0.7711391548315684,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,2.34375e-06
197,0.9842326123206342,0.8406804868432342,0.8906261549621332,0.7958080094368731,0.7638319271509765,0.9645970026253321,0.9551908872329337,0.9407691920052832,0.9726945718780893,0.9810234705607096,0.8382892575528886,0.8861369093259176,0.7915153106053671,0.7619216839472452,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,2.34375e-06
198,0.9839987021977784,0.8452726876149412,0.8912958414828192,0.8026739945177173,0.7704240044609445,0.9753621772266999,0.967977585050022,0.9539986495593775,0.9904689505452016,0.981026464038425,0.8341015113724602,0.8835772540834215,0.7872449258963267,0.7574330800109439,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5252885222434998,2.34375e-06
199,0.9841244025308578,0.837237081566795,0.8910187258095038,0.7965227658631372,0.7643687412387035,0.9688043675398643,0.9538056573772109,0.9290150892597974,0.9811055435508979,0.9810639752282037,0.8411162992318472,0.8831594387690226,0.793803956773546,0.76406539314323,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.524000797006819,2.34375e-06
200,0.9840665410776608,0.8422527713853805,0.8913796114139869,0.8006959840899608,0.7687327646818317,0.9709788756804065,0.9572772832501439,0.9436276397808983,0.9541427190186548,0.981138202879164,0.8589636153644986,0.8786459200912051,0.8047497338718839,0.7753346247805489,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5224893059995439,2.34375e-06
